image,arith_mean,arith_sort,arith_skew,arith_kurt,geom_mean,geom_sort,geom_skew,geom_kurt,p=5,p=10,p=16,p=25,p=50,p=75,p=84,p=90,p=95,prc_silt,prc_sand,prc_gravel,prc_cobble,15.904718,23.618345,31.331971,39.045598,46.759224,54.472851,62.186477,69.900104,77.613731,85.327357,93.040984,100.754610,108.468237,116.181864,123.895490,131.609117,139.322743,147.036370,154.749996,162.463623,170.177250,177.890876,185.604503

PICT0525.JPG,51.123799,31.665680,0.013860,0.052437,37.858387,133.927370,-0.167033,1.140162,6.609133,13.218265,18.227624,23.496816,39.024590,64.178975,76.281271,87.615995,108.183618,NaN,NaN,NaN,NaN,0.120325,0.131753,0.128982,0.119269,0.096439,0.074096,0.063427,0.060835,0.054251,0.042191,0.028437,0.018211,0.012240,0.008940,0.007152,0.006383,0.005672,0.004997,0.004388,0.003816,0.003280,0.002733,0.002180
