image,arith_mean,arith_sort,arith_skew,arith_kurt,geom_mean,geom_sort,geom_skew,geom_kurt,p=5,p=10,p=16,p=25,p=50,p=75,p=84,p=90,p=95,prc_silt,prc_sand,prc_gravel,prc_cobble,11.376536,16.826071,22.275606,27.725142,33.174677,38.624212,44.073748,49.523283,54.972819,60.422354,65.871889,71.321425,76.770960,82.220496,87.670031,93.119566,98.569102,104.018637,109.468172,114.917708,120.367243,125.816779,131.266314

PICT1219.JPG,41.820506,21.228867,0.011831,0.045303,34.095989,170.541834,-0.044577,0.973987,13.279603,17.048011,19.521621,23.253123,34.513817,49.779069,58.830290,67.810417,81.055583,NaN,NaN,NaN,NaN,0.026058,0.068558,0.132185,0.129334,0.118587,0.102878,0.087834,0.081716,0.060786,0.045301,0.036825,0.027944,0.020367,0.014791,0.010917,0.008528,0.007192,0.006115,0.004982,0.003796,0.002563,0.001704,0.001039
