image,arith_mean,arith_sort,arith_skew,arith_kurt,geom_mean,geom_sort,geom_skew,geom_kurt,p=5,p=10,p=16,p=25,p=50,p=75,p=84,p=90,p=95,prc_silt,prc_sand,prc_gravel,prc_cobble,0.286479,14.429673,28.572867,42.716061,56.859254,71.002448,85.145642,99.288836,113.432030,127.575224,141.718418,155.861612,170.004806,184.147999,198.291193,212.434387,226.577581,240.720775,254.863969,269.007163

bed7.JPG,60.619082,41.600451,0.015585,0.057777,40.470230,112.520838,-0.252699,1.240029,6.072615,11.858768,17.157472,23.654982,45.631203,67.035685,84.662644,112.907898,141.951242,NaN,0.000000,63.984934,36.015066,0.000000,0.122216,0.195905,0.145572,0.176155,0.153093,0.048726,0.030494,0.028913,0.028079,0.020622,0.013865,0.010841,0.009152,0.007028,0.004539,0.002304,0.001340,0.000743,0.000413
